freq,age,indic_he,unit,sex,icd10,geo,time,value
A,TOTAL,INPAT,P_HTHAB,T,C18-C21,RS,2021,222.5
A,TOTAL,INPAT,P_HTHAB,T,C18-C21,SE,2021,85.4
A,TOTAL,INPAT,P_HTHAB,T,C18-C21,SI,2021,98.7
A,TOTAL,INPAT,P_HTHAB,T,C18-C21,SK,2021,177.3
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,AT,2021,234.1
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,BE,2021,72.8
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,BG,2021,113.9
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,CH,2021,102.2
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,CY,2021,91.7
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,CZ,2021,82.1
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,DE,2021,225.1
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,ES,2021,71.0
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,FI,2021,81.4
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,FR,2021,66.4
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,HR,2021,83.8
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,HU,2021,124.9
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,IE,2021,47.1
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,IT,2021,59.9
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,LI,2021,5.1
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,LT,2021,109.9
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,LV,2021,151.7
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,ME,2021,124.5
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,NL,2021,62.8
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,NO,2021,116.7
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,PL,2021,96.9
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,PT,2021,55.7
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,RO,2021,78.0
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,RS,2021,102.2
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,SE,2021,47.3
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,SI,2021,148.0
A,TOTAL,INPAT,P_HTHAB,T,C33_C34,SK,2021,108.3
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,AT,2021,128.7
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,BE,2021,18.2
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,BG,2021,71.6
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,CH,2021,36.4
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,CY,2021,13.9
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,CZ,2021,45.6
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,DE,2021,128.7
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,ES,2021,13.9
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,FI,2021,38.2
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,FR,2021,21.4
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,HR,2021,41.4
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,HU,2021,35.9
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,IE,2021,17.8
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,IT,2021,20.2
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,LI,2021,5.1
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,LT,2021,40.6
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,LV,2021,46.9
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,ME,2021,29.2
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,NL,2021,8.2
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,NO,2021,32.0
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,PL,2021,25.2
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,PT,2021,18.3
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,RO,2021,19.7
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,RS,2021,53.3
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,SE,2021,14.9
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,SI,2021,43.3
A,TOTAL,INPAT,P_HTHAB,T,C43_C44,SK,2021,46.6
A,TOTAL,INPAT,P_HTHAB,T,C50,AT,2021,235.4
A,TOTAL,INPAT,P_HTHAB,T,C50,BE,2021,106.0
A,TOTAL,INPAT,P_HTHAB,T,C50,BG,2021,175.1
A,TOTAL,INPAT,P_HTHAB,T,C50,CH,2021,123.9
A,TOTAL,INPAT,P_HTHAB,T,C50,CY,2021,79.0
A,TOTAL,INPAT,P_HTHAB,T,C50,CZ,2021,90.0
A,TOTAL,INPAT,P_HTHAB,T,C50,DE,2021,189.8
A,TOTAL,INPAT,P_HTHAB,T,C50,ES,2021,65.7
A,TOTAL,INPAT,P_HTHAB,T,C50,FI,2021,106.3
A,TOTAL,INPAT,P_HTHAB,T,C50,FR,2021,66.8
A,TOTAL,INPAT,P_HTHAB,T,C50,HR,2021,114.7
A,TOTAL,INPAT,P_HTHAB,T,C50,HU,2021,96.1
A,TOTAL,INPAT,P_HTHAB,T,C50,IE,2021,39.9
A,TOTAL,INPAT,P_HTHAB,T,C50,IT,2021,97.7
A,TOTAL,INPAT,P_HTHAB,T,C50,LI,2021,0.0
A,TOTAL,INPAT,P_HTHAB,T,C50,LT,2021,70.7
A,TOTAL,INPAT,P_HTHAB,T,C50,LV,2021,125.8
A,TOTAL,INPAT,P_HTHAB,T,C50,ME,2021,88.0
A,TOTAL,INPAT,P_HTHAB,T,C50,NL,2021,50.2
A,TOTAL,INPAT,P_HTHAB,T,C50,NO,2021,67.5
A,TOTAL,INPAT,P_HTHAB,T,C50,PL,2021,86.3
A,TOTAL,INPAT,P_HTHAB,T,C50,PT,2021,71.1
A,TOTAL,INPAT,P_HTHAB,T,C50,RO,2021,70.2
A,TOTAL,INPAT,P_HTHAB,T,C50,RS,2021,124.0
A,TOTAL,INPAT,P_HTHAB,T,C50,SE,2021,36.6
A,TOTAL,INPAT,P_HTHAB,T,C50,SI,2021,96.5
A,TOTAL,INPAT,P_HTHAB,T,C50,SK,2021,93.9
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,AT,2021,59.6
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,BE,2021,21.0
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,BG,2021,72.2
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,CH,2021,25.7
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,CY,2021,24.2
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,CZ,2021,45.1
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,DE,2021,45.6
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,ES,2021,21.2
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,FI,2021,30.9
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,FR,2021,17.9
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,HR,2021,47.7
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,HU,2021,34.3
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,IE,2021,16.3
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,IT,2021,20.3
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,LI,2021,0.0
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,LT,2021,61.4
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,LV,2021,85.7
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,ME,2021,27.0
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,NL,2021,21.4
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,NO,2021,34.4
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,PL,2021,37.5
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,PT,2021,21.2
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,RO,2021,51.6
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,RS,2021,49.6
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,SE,2021,24.2
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,SI,2021,46.8
A,TOTAL,INPAT,P_HTHAB,T,C53-C55,SK,2021,52.5
A,TOTAL,INPAT,P_HTHAB,T,C56,AT,2021,56.6
A,TOTAL,INPAT,P_HTHAB,T,C56,BE,2021,12.3
A,TOTAL,INPAT,P_HTHAB,T,C56,BG,2021,37.7
A,TOTAL,INPAT,P_HTHAB,T,C56,CH,2021,22.1
A,TOTAL,INPAT,P_HTHAB,T,C56,CY,2021,18.5
A,TOTAL,INPAT,P_HTHAB,T,C56,CZ,2021,27.2
A,TOTAL,INPAT,P_HTHAB,T,C56,DE,2021,32.7
A,TOTAL,INPAT,P_HTHAB,T,C56,ES,2021,10.7
A,TOTAL,INPAT,P_HTHAB,T,C56,FI,2021,22.6
A,TOTAL,INPAT,P_HTHAB,T,C56,FR,2021,10.7
A,TOTAL,INPAT,P_HTHAB,T,C56,HR,2021,26.6
A,TOTAL,INPAT,P_HTHAB,T,C56,HU,2021,21.1
A,TOTAL,INPAT,P_HTHAB,T,C56,IE,2021,10.6
A,TOTAL,INPAT,P_HTHAB,T,C56,IT,2021,11.5
A,TOTAL,INPAT,P_HTHAB,T,C56,LI,2021,7.7
A,TOTAL,INPAT,P_HTHAB,T,C56,LT,2021,20.5
A,TOTAL,INPAT,P_HTHAB,T,C56,LV,2021,84.5
A,TOTAL,INPAT,P_HTHAB,T,C56,ME,2021,15.3
A,TOTAL,INPAT,P_HTHAB,T,C56,NL,2021,11.0
A,TOTAL,INPAT,P_HTHAB,T,C56,NO,2021,27.5
A,TOTAL,INPAT,P_HTHAB,T,C56,PL,2021,32.5
A,TOTAL,INPAT,P_HTHAB,T,C56,PT,2021,7.1
A,TOTAL,INPAT,P_HTHAB,T,C56,RO,2021,27.8
A,TOTAL,INPAT,P_HTHAB,T,C56,RS,2021,49.6
A,TOTAL,INPAT,P_HTHAB,T,C56,SE,2021,9.8
A,TOTAL,INPAT,P_HTHAB,T,C56,SI,2021,21.9
A,TOTAL,INPAT,P_HTHAB,T,C56,SK,2021,29.4
A,TOTAL,INPAT,P_HTHAB,T,C61,AT,2021,122.2
A,TOTAL,INPAT,P_HTHAB,T,C61,BE,2021,59.3
A,TOTAL,INPAT,P_HTHAB,T,C61,BG,2021,75.0
A,TOTAL,INPAT,P_HTHAB,T,C61,CH,2021,98.5
A,TOTAL,INPAT,P_HTHAB,T,C61,CY,2021,28.7
A,TOTAL,INPAT,P_HTHAB,T,C61,CZ,2021,47.8
A,TOTAL,INPAT,P_HTHAB,T,C61,DE,2021,133.1
A,TOTAL,INPAT,P_HTHAB,T,C61,ES,2021,39.7
A,TOTAL,INPAT,P_HTHAB,T,C61,FI,2021,69.9
A,TOTAL,INPAT,P_HTHAB,T,C61,FR,2021,51.1
A,TOTAL,INPAT,P_HTHAB,T,C61,HR,2021,36.4
A,TOTAL,INPAT,P_HTHAB,T,C61,HU,2021,26.3
A,TOTAL,INPAT,P_HTHAB,T,C61,IE,2021,19.2
A,TOTAL,INPAT,P_HTHAB,T,C61,IT,2021,37.2
A,TOTAL,INPAT,P_HTHAB,T,C61,LI,2021,15.3
A,TOTAL,INPAT,P_HTHAB,T,C61,LT,2021,50.5
A,TOTAL,INPAT,P_HTHAB,T,C61,LV,2021,76.9
A,TOTAL,INPAT,P_HTHAB,T,C61,ME,2021,22.6
A,TOTAL,INPAT,P_HTHAB,T,C61,NL,2021,34.6
A,TOTAL,INPAT,P_HTHAB,T,C61,NO,2021,66.6
A,TOTAL,INPAT,P_HTHAB,T,C61,PL,2021,34.8
A,TOTAL,INPAT,P_HTHAB,T,C61,PT,2021,29.0
A,TOTAL,INPAT,P_HTHAB,T,C61,RO,2021,22.4
A,TOTAL,INPAT,P_HTHAB,T,C61,RS,2021,32.1
A,TOTAL,INPAT,P_HTHAB,T,C61,SE,2021,47.9
A,TOTAL,INPAT,P_HTHAB,T,C61,SI,2021,59.2
A,TOTAL,INPAT,P_HTHAB,T,C61,SK,2021,35.9
A,TOTAL,INPAT,P_HTHAB,T,C67,AT,2021,109.7
A,TOTAL,INPAT,P_HTHAB,T,C67,BE,2021,55.2
A,TOTAL,INPAT,P_HTHAB,T,C67,BG,2021,85.0
A,TOTAL,INPAT,P_HTHAB,T,C67,CH,2021,98.5
A,TOTAL,INPAT,P_HTHAB,T,C67,CY,2021,77.9
A,TOTAL,INPAT,P_HTHAB,T,C67,CZ,2021,73.1
A,TOTAL,INPAT,P_HTHAB,T,C67,DE,2021,125.2
A,TOTAL,INPAT,P_HTHAB,T,C67,ES,2021,81.1
A,TOTAL,INPAT,P_HTHAB,T,C67,FI,2021,47.2
A,TOTAL,INPAT,P_HTHAB,T,C67,FR,2021,74.8
A,TOTAL,INPAT,P_HTHAB,T,C67,HR,2021,78.3
A,TOTAL,INPAT,P_HTHAB,T,C67,HU,2021,46.7
A,TOTAL,INPAT,P_HTHAB,T,C67,IE,2021,22.7
A,TOTAL,INPAT,P_HTHAB,T,C67,IT,2021,108.4
A,TOTAL,INPAT,P_HTHAB,T,C67,LI,2021,23.0
A,TOTAL,INPAT,P_HTHAB,T,C67,LT,2021,67.4
A,TOTAL,INPAT,P_HTHAB,T,C67,LV,2021,84.3
A,TOTAL,INPAT,P_HTHAB,T,C67,ME,2021,38.6
A,TOTAL,INPAT,P_HTHAB,T,C67,NL,2021,48.5
A,TOTAL,INPAT,P_HTHAB,T,C67,NO,2021,66.7
A,TOTAL,INPAT,P_HTHAB,T,C67,PL,2021,78.6
A,TOTAL,INPAT,P_HTHAB,T,C67,PT,2021,53.2
A,TOTAL,INPAT,P_HTHAB,T,C67,RO,2021,53.4
A,TOTAL,INPAT,P_HTHAB,T,C67,RS,2021,62.2
A,TOTAL,INPAT,P_HTHAB,T,C67,SE,2021,35.4
A,TOTAL,INPAT,P_HTHAB,T,C67,SI,2021,93.6
A,TOTAL,INPAT,P_HTHAB,T,C67,SK,2021,60.2
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,AT,2021,984.7
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,BE,2021,353.0
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,BG,2021,693.5
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,CH,2021,576.9
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,CY,2021,449.4
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,CZ,2021,472.7
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,DE,2021,810.1
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,ES,2021,340.7
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,FI,2021,547.0
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,FR,2021,337.0
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,HR,2021,658.1
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,HU,2021,677.0
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,IE,2021,305.9
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,IT,2021,360.5
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,LI,2021,38.3
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,LT,2021,722.6
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,LV,2021,633.1
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,ME,2021,312.0
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,NL,2021,364.8
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,NO,2021,635.9
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,PL,2021,333.4
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,PT,2021,315.2
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,RO,2021,490.9
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,RS,2021,441.7
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,SE,2021,329.1
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,SI,2021,579.5
A,TOTAL,INPAT,P_HTHAB,T,C_OTH,SK,2021,504.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,AT,2021,22.1
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,BE,2021,44.0
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,BG,2021,10.0
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,CH,2021,30.5
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,CY,2021,8.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,CZ,2021,17.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,DE,2021,40.7
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,ES,2021,23.9
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,FI,2021,11.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,FR,2021,18.3
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,HR,2021,5.1
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,HU,2021,4.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,IE,2021,8.9
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,IT,2021,13.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,LI,2021,2.6
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,LT,2021,16.9
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,LV,2021,7.3
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,ME,2021,2.1
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,NL,2021,41.2
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,NO,2021,9.7
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,PL,2021,9.5
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,PT,2021,9.0
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,RO,2021,2.6
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,RS,2021,4.3
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,SE,2021,6.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,SI,2021,15.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D09,SK,2021,10.5
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,AT,2021,311.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,BE,2021,127.2
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,BG,2021,460.3
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,CH,2021,176.1
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,CY,2021,149.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,CZ,2021,228.5
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,DE,2021,262.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,ES,2021,120.0
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,FI,2021,215.6
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,FR,2021,165.7
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,HR,2021,353.7
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,HU,2021,233.6
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,IE,2021,65.1
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,IT,2021,152.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,LI,2021,25.5
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,LT,2021,182.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,LV,2021,191.3
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,ME,2021,142.8
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,NL,2021,66.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,NO,2021,113.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,PL,2021,455.4
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,PT,2021,86.5
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,RO,2021,448.3
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,RS,2021,264.6
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,SE,2021,172.2
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,SI,2021,212.0
A,TOTAL,INPAT,P_HTHAB,T,D00-D48_OTH,SK,2021,280.4
A,TOTAL,INPAT,P_HTHAB,T,D12,AT,2021,31.2
A,TOTAL,INPAT,P_HTHAB,T,D12,BE,2021,30.6
A,TOTAL,INPAT,P_HTHAB,T,D12,BG,2021,136.9
A,TOTAL,INPAT,P_HTHAB,T,D12,CH,2021,22.1
A,TOTAL,INPAT,P_HTHAB,T,D12,CY,2021,2.7
A,TOTAL,INPAT,P_HTHAB,T,D12,CZ,2021,18.4
A,TOTAL,INPAT,P_HTHAB,T,D12,DE,2021,47.4
A,TOTAL,INPAT,P_HTHAB,T,D12,ES,2021,7.8
A,TOTAL,INPAT,P_HTHAB,T,D12,FI,2021,19.8
A,TOTAL,INPAT,P_HTHAB,T,D12,FR,2021,40.2
A,TOTAL,INPAT,P_HTHAB,T,D12,HR,2021,18.6
A,TOTAL,INPAT,P_HTHAB,T,D12,HU,2021,16.6
A,TOTAL,INPAT,P_HTHAB,T,D12,IE,2021,7.1
A,TOTAL,INPAT,P_HTHAB,T,D12,IT,2021,8.9
A,TOTAL,INPAT,P_HTHAB,T,D12,LI,2021,2.6
A,TOTAL,INPAT,P_HTHAB,T,D12,LT,2021,29.2
A,TOTAL,INPAT,P_HTHAB,T,D12,LV,2021,6.5
A,TOTAL,INPAT,P_HTHAB,T,D12,ME,2021,1.1
A,TOTAL,INPAT,P_HTHAB,T,D12,NL,2021,17.7
A,TOTAL,INPAT,P_HTHAB,T,D12,NO,2021,12.2
A,TOTAL,INPAT,P_HTHAB,T,D12,PL,2021,25.7
A,TOTAL,INPAT,P_HTHAB,T,D12,PT,2021,4.5
A,TOTAL,INPAT,P_HTHAB,T,D12,RO,2021,2.2
A,TOTAL,INPAT,P_HTHAB,T,D12,RS,2021,8.9
A,TOTAL,INPAT,P_HTHAB,T,D12,SE,2021,3.0
A,TOTAL,INPAT,P_HTHAB,T,D12,SI,2021,74.3
A,TOTAL,INPAT,P_HTHAB,T,D12,SK,2021,10.0
A,TOTAL,INPAT,P_HTHAB,T,D25,AT,2021,48.9
A,TOTAL,INPAT,P_HTHAB,T,D25,BE,2021,39.9
A,TOTAL,INPAT,P_HTHAB,T,D25,BG,2021,64.8
A,TOTAL,INPAT,P_HTHAB,T,D25,CH,2021,62.4
A,TOTAL,INPAT,P_HTHAB,T,D25,CY,2021,112.8
A,TOTAL,INPAT,P_HTHAB,T,D25,CZ,2021,68.8
A,TOTAL,INPAT,P_HTHAB,T,D25,DE,2021,54.8
A,TOTAL,INPAT,P_HTHAB,T,D25,EE,2021,72.5
A,TOTAL,INPAT,P_HTHAB,T,D25,ES,2021,40.4
A,TOTAL,INPAT,P_HTHAB,T,D25,FI,2021,21.8
A,TOTAL,INPAT,P_HTHAB,T,D25,FR,2021,41.6
A,TOTAL,INPAT,P_HTHAB,T,D25,HR,2021,49.0
A,TOTAL,INPAT,P_HTHAB,T,D25,HU,2021,20.3
A,TOTAL,INPAT,P_HTHAB,T,D25,IE,2021,12.5
A,TOTAL,INPAT,P_HTHAB,T,D25,IT,2021,56.2
A,TOTAL,INPAT,P_HTHAB,T,D25,LI,2021,15.3
A,TOTAL,INPAT,P_HTHAB,T,D25,LT,2021,70.8
A,TOTAL,INPAT,P_HTHAB,T,D25,LV,2021,48.3
A,TOTAL,INPAT,P_HTHAB,T,D25,ME,2021,45.9
A,TOTAL,INPAT,P_HTHAB,T,D25,NL,2021,16.6
A,TOTAL,INPAT,P_HTHAB,T,D25,NO,2021,27.6
A,TOTAL,INPAT,P_HTHAB,T,D25,PL,2021,61.2
A,TOTAL,INPAT,P_HTHAB,T,D25,PT,2021,25.5
A,TOTAL,INPAT,P_HTHAB,T,D25,RO,2021,18.7
A,TOTAL,INPAT,P_HTHAB,T,D25,RS,2021,33.1
A,TOTAL,INPAT,P_HTHAB,T,D25,SE,2021,20.7
A,TOTAL,INPAT,P_HTHAB,T,D25,SI,2021,57.0
A,TOTAL,INPAT,P_HTHAB,T,D25,SK,2021,46.2
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,AT,2021,120.4
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,BE,2021,101.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,BG,2021,139.5
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,CH,2021,42.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,CY,2021,121.5
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,CZ,2021,104.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,DE,2021,97.6
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,ES,2021,56.3
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,FI,2021,118.6
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,FR,2021,194.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,HR,2021,61.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,HU,2021,112.2
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,IE,2021,113.7
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,IT,2021,56.3
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,LI,2021,2.6
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,LT,2021,159.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,LV,2021,72.2
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,ME,2021,136.6
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,NL,2021,68.4
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,NO,2021,87.2
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,PL,2021,129.8
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,PT,2021,44.1
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,RO,2021,80.7
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,RS,2021,106.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,SE,2021,85.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,SI,2021,88.2
A,TOTAL,INPAT,P_HTHAB,T,D50-D64,SK,2021,127.8
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,AT,2021,158.1
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,BE,2021,139.6
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,BG,2021,247.3
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,CH,2021,69.0
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,CY,2021,146.7
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,CZ,2021,132.5
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,DE,2021,135.6
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,EE,2021,136.8
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,ES,2021,87.9
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,FI,2021,144.3
A,TOTAL,INPAT,P_HTHAB,T,D50-D89,FR,2021,229.2
